city_id,city,state_id
5406,Research Triangle Park ,120
5407,MIDDLETON,139
5408,Hornell,113
5409,Largo,118
5410,Freehold,117
5411, MCLEAN,108
5412,BRISTOL,136
5413, Austin,107
5414,Hershey,119
5415,Bethlehem,119
5416,auxvasse,111
5417,Peapack,117
5418,"Levittown,",119
5419,MILFORD,102
5420,Waterbury,109
5421,Mebane ,120
5422,Olean ,113
5423,Piqua,131
5424,Gardena,106
5425,GUTTENBERG,117
5426,SAINT LOUIS PARK,104
5427,Orem,122
5428,New Freedom,119
5429,Fond du Lac,139
5430,MIDLAND,102
5431,FRAMINGHAM,103
5432,Franklin,135
5433,Antigo,139
5434,SEAL BEACH,106
5435,GEORGETOWN,107
5436,Cheektowaga,113
5437,Edgewood,114
5438,NEW YORK New York,113
5439,Sun Prairie,139
5440,BRANCHVILLE,117
5441,Eau Claire,139
5442,Buda,107
5443,Greeley,132
5444,COLUMBIA,115
5445, PLANO,107
5446,SANTA CLARA ,106
5447,Grain Valley,111
5448,Billerica,103
5449,MEDINA,114
5450,Cayce,134
5451,Kent,131
5452,FRANKLIN LAKES,117
5453,Carbondale,115
5454,PURCHASE,113
5455,Millinocket,147
5456,Waxhaw,120
5457,Orangeburg,134
5458,Allen park,102
5459,CARLSBAD,106
5460,Harvard,103
5461,Vestal,113
5462,Milford,109
5463,Middleton,103
5464,Salisbury ,120
5465,Verona,108
5466,PARSIPPANY,117
5467,MORROW,101
5468,Corcoran,104
5469,Amityville,113
5470,Hialeah,118
5471,Bridgewater Township,117
5472,LA VISTA,127
5473,Eastvale,106
5474,ATLANTA ,101
5475,West Lake Hills,107
5476,MUNDELEIN ,115
5477,LAKE ZURICH,115
5478,CHEYENNE,150
5479,EWING TOWNSHIP,117
5480,West Valley,122
5481,PARKLAND,118
5482,Hermitage,119
5483,Lake Zurich,115
5484,Troy ,102
5485,State College,119
5486,EASTON,119
5487,St. Louis Park,104
5488,17641 S Ashland Ave,115
5489,West Orange,117
5490,WEST HOLLYWOOD,106
5491,NEWARK,106
5492,Mount Vernon,113
5493,TOWANDA ,119
5494,TOWANDA,119
5495,Roswell,143
5496,Mckees Rocks,119
5497,Maple Valley,114
5498,Mexico,111
5499,MELROSE PARK,115
5500,LEBANON,125
5501,Johnson City,105
5502,South Hackensack,117
5503,Fife,114
5504,Colmar,119
5505,DICKSON CITY,119
5506, Long Beach,106
5507,mechanicsburg,119
5508,Key West,118
5509,Loma Linda,106
5510,DELAWARE,131
5511,NORTH READING,103
5512,Grants,143
5513,ASHLAND,108
5514,WESTFORD,103
5515,Augusta,147
5516,DORCHESTER,103
5517,Chula Vista,106
5518,TYSONS,108
5519,North Richland Hills,107
5520,Bowie,110
5521,Fairborn,131
5522,Bethesda ,110
5523,Parsippany Troy Hills,117
5524,Chamblee,101
5525,Robinson,107
5526,MAINEVILLE,131
5527,Somerset ,117
5528,Clinton,117
5529,Rolla,123
5530,Whitakers,120
5531,Berrien Springs,102
5532,Oakwood,131
5533,Midvale ,122
5534,Savannah,101
5535,Bannockburn,115
5536,Bridgewater ,117
5537,Endicott,113
5538,Voorhees ,117
5539,Milton,101
5540,Oxnard,106
5541,Athens,131
5542,STAFFORD,107
5543,Middleton,139
5544,Inver Grove Heights,104
5545,Lansdale,119
5546,Luling,133
5547,CENTENNIAL,132
5548,Diamond Bar ,106
5549,South Weymouth,103
5550,Edmond,112
5551,Johns Creek ,101
5552,Newcastle,114
5553,Agoura Hills,106
5554,SOUTHLAKE,107
5555,Whitestown,135
5556,Short Hills,117
5557,Manchester,148
5558,Clifton,117
5559,Meridian,126
5560,DELRAY BEACH,118
5561,Thomasville,101
5562,Ankeny,129
5563,Charleston,146
5564,West Point,108
5565,Upton,113
5566,Rock Hill,134
5567,Sandy Hook,109
5568,Addison ,107
5569,Fair Oaks,106
5570,san francisco,106
5571,DOWNERS GROVE,115
5572,LEWIS CENTER,131
5573,AUGUSTA ,147
5574,Milton,103
5575,Social Circle,101
5576,SOUTH WINDSOR,109
5577,LOWELL,142
5578,El Monte ,106
5579,Olean,113
5580,Clifton Heights,119
5581,WOODLAND HILLS ,106
5582,Hunt Valley,110
5583,CHARLES TOWN,146
5584,TREVOSE,119
5585,Philadelphia ,119
5586,Seguin,107
5587,Delano,106
5588,St. ATLANTA,101
5589,Jackson Heights,113
5590,Lenox,129
5591,N. Royalton ,131
5592,Longmont,132
5593,Jamesburg,117
5594,JOHNSTON,129
5595,Mt. Clemens,102
5596,Desplaines,115
5597,CARNEGIE,119
5598,Wayne,117
5599,TOWSON,110
5600,Deer Park,113
5601,Dorchester,103
5602,round rock,107
5603,Fort Oglethorpe,101
5604,MADISON HEIGHTS,102
5605,Hiawatha,128
5606, San Bruno,106
5607,Latham,113
5608,CARROLLTON,107
5609,BEAVERCREEK,131
5610,Pasadena ,106
5611,Holly Springs,120
5612,Acton ,103
5613, SAN ANTONIO,107
5614,New Port Richey,118
5615,Plainsboro ,117
5616,Caribou,147
5617,Chino,106
5618,ALLEGAN,102
5619,Mount Ayr,129
5620,Bethlehem ,119
5621,Jersey City,113
5622,Middletown,108
5623,"Miramar,",118
5624, FAIRFAX,108
5625,RICARDSON,107
5626,Sedona,121
5627,Pasadena,107
5628,Long Beach ,106
5629,Baytown,107
5630,DAllas,107
5631,Tivoli,113
5632,South Bound Brook,117
5633,Westchester,115
5634,Syracuse ,113
5635,CEDAR HILL,107
5636,fargo,123
5637,LONG ISLAND CITY,113
5638,SIOUX FALLS,145
5639,San diego,106
5640,Vista,106
5641,Los Altos,106
5642,North Liberty,129
5643,MIRAMAR ,118
5644,"Phoenix, ",121
5645,Clearlake,106
5646,Northville ,102
5647,Holly,102
5648,Mt. Airy,120
5649,West Melbourne,118
5650,CANTON,102
5651,Laramie,150
5652,Ooltewah,105
5653,Cumberland ,136
5654,Delray Beach ,118
5655,West Greenwich,136
5656,Linthicum,110
5657,Wesley Chapel,118
5658,Alviso,106
5659,Menlo Park ,106
5660,CLEARWATER,118
5661,Somerville,117
5662,Blackwood,117
5663,BELLINGHAM,114
5664,DALY CITY,106
5665,Notre Dame,135
5666,ROCHESTER HILLS,102
5667,Delafield,139
5668,Raleigh ,120
5669,Folsom,117
5670,Carlsbad ,106
5671,WEST BERLIN,117
5672,Sault Ste Marie,102
5673,Sandusky,131
5674,PARLIN,117
5675,East Englewood ,132
5676,"Smithfield,",136
5677,"Irvine, ",106
5678,Manhattan,128
5679,Tyrone,143
5680,Morenci,121
5681,FORTWORTH,107
5682,NORWALK,109
5683,FRANKLIN,105
5684,Fallbrook,106
5685,Richardson ,107
5686,Swiftware,119
5687,Swiftwater,119
5688,Boothwyn,119
5689,Oberlin,131
5690,BELLEUVE,114
5691,PALM BEACH GARDENS,118
5692,Dallas   ,107
5693,SANTA CRUZ,106
5694,Camp Hill,119
5695,Talladega,124
5696,Maryland Height,111
5697,Willoughby,131
5698,Wyoming,104
5699,BRIDGEWATER,117
5700,HUDSON,139
5701,Skillman,117
5702,Bloomington,104
5703,Milford,103
5704,METUCHEN,117
5705,Rancho Dominguez,106
5706,ORLANDA,118
5707,Santa Maria,106
5708,BLOOMINGTON,104
5709,Sebring,118
5710,Silver Spring,110
5711,Tillamook,130
5712,Columbia ,110
5713,Jasper,135
5714,Zachary,133
5715,Boydton ,108
5716,Secane,119
5717,Alphretta,101
5718,Abington,119
5719,FORT MILL,134
5720,Dover,117
5721,Redondo Beach,106
5722,DOWNINGTOWN,119
5723,Mill Creek,114
5724,woodbridge,117
5725,Tahlequah,112
5726,Brooklyn Center,104
5727,Ferrum,108
5728, Carrollton,107
5729,Claymont,137
5730,New Holland,119
5731,Plano,130
5732, Boca Raton,118
5733,Orange Village,131
5734,Poulsbo,114
5735,WOOSTER,131
5736,Fort Washington,119
5737,Malborough,103
5738,Schenectady,113
5739,Garrison,123
5740,FLORHAM PARK,117
5741,BEDMINSTER,117
5742,Canonsburg,119
5743,Arcadia,106
5744,Voorhees,117
5745,Boxborough ,103
5746,Hamburg,113
5747,Wesley Chapel ,118
5748,St Paul,104
5749,Ft. Myers,118
5750,DOWNINGTOWN ,119
5751,Bristol,109
5752,Indiana,119
5753,Trussville,124
5754,Hoover,124
5755,Athens ,107
5756,ROHNERT PARK,106
5757,Aspen,132
5758, East Hanover,117
5759,Emeryville ,106
5760,Garden City,113
5761,West Jefferson,131
5762,Plainville,103
5763,Murray Hill,117
5764,Battle Mountain,140
5765, Cypress,106
5766,Holmdel,117
5767,CHARLOTTE ,120
5768,HASTINGS ON HUDSON,113
5769,Bonita Springs ,118
5770,KATY,107
5771,Richfield ,104
5772,West Bend,139
5773,Rosemont ,115
5774,Schaumburg ,115
5775,MAYFIELD HEIGHTS,131
5776,Nixa,111
5777, SAN JOSE,106
5778,South Frederick,110
5779,Colton,106
5780,Bensalem,119
5781,Moorpark,106
5782,Wellesley,103
5783,Wheeling,146
5784,Greenville,102
5785,Royersford,119
5786,Northridge,106
5787,Dearborn ,102
5788,Oroville,114
5789,Sudbury,103
5790,Sunrise ,118
5791,LAKE FOREST,106
5792,Macomb,115
5793,Amherst,113
5794,JESSUP,110
5795,EL PASO,107
5796,Beaver Falls,119
5797,Windham,113
5798,Hebron,127
5799,Sioux City,129
5800,Cantonment,118
5801,Moosic,119
5802,Lewisburg,131
5803,LAKE BLUFF,115
5804,KOHLER,139
5805, Folsom,106
5806,Mount Prospect,115
5807,Westland,102
5808,South Amboy,117
5809,Melville ,113
5810,St. Garbiel,133
5811,KALAMAZOO,102
5812,Pella,129
5813,"Atlanta,",101
5814,RINGTOWN,119
5815,Mishawaka,135
5816,Huntington,146
5817,Netcong,117
5818,Penfield,113
5819,Bridgeton,111
5820,MALIBU,106
5821,Pine Brook ,117
5822,Groveport,131
5823,Garner,120
5824,Key Biscayne,118
5825,ST PAUL,104
5826,GARDEN CITY,113
5827,Covington,114
5828,Mattapan,103
5829,MONROEVILLE,119
5830,PLEASANT PRAIRIE,139
5831,SHREWSBURY ,103
5832,Greenland,125
5833,Glenmoore,119
5834,Del Mar,106
5835,Racine,139
5836,Newport ,130
5837, San Jose,106
5838,Trabuco Canyon,106
5839,DUNWOODY,101
5840,Redlands ,106
5841,Bradenton,118
5842,Mequon,139
5843,RARITAN,117
5844,Palo Alro,106
5845,LIMA,131
5846,Succasunna,117
5847,Kingston,119
5848,DESMOINES,129
5849,NORCROSS,101
5850,Marlton,117
5851,Roaring Gap,120
5852,Mountain view,106
5853,Bosnall,106
5854,SALT LAKE CITY ,122
5855,Moon Township,119
5856,Sanford ,118
5857,Poali,119
5858,Getzville,113
5859,Park Ridge,115
5860,Copley ,131
5861,Hawthorne,106
5862,Rosemead,106
5863,Snohomish,114
5864,Gulfport,144
5865, SAN DIEGO,106
5866,WESTFORD ,103
5867,BROOKINGS,145
5868,Lake Wylie ,134
5869,Thoreau,143
5870,WINSTON SALEM,120
5871,Sabetha,128
5872,Lansdale ,119
5873,EVANSVILLE,135
5874,WEST CHESTER,119
5875,LINCOLNSHIRE ,115
5876,Bridgewater,108
5877,San Dimas,106
5878,Brookshire,107
5879,Sun City West,121
5880,Bakesfield,106
5881,"Parsippany, ",117
5882,Overland,128
5883,farmington,109
5884,Sissonville,146
5885,Farmington ,102
5886,Mansfield,107
5887,East Syracuse,113
5888,Sherman Oaks,106
5889,GARDEN GROVE,106
5890,Bedford ,103
5891,COSTA MESA,106
5892,Falls Church ,108
5893,Tremont,115
5894,Devils Lake,123
5895,Gallatin,105
5896,Snyder,107
5897,Guilderland,113
5898,Naperville ,115
5899,Fort Lauderdale ,118
5900,Glassboro,117
5901,Winchester,116
5902,WATCHUNG,117
5903, Florham Park,117
5904,HERMITAGE,105
5905,Batavia,131
5906,South Lyon,102
5907,Lake Orion,102
5908,SALINE,102
5909,Farmington hills,102
5910,Newark,131
5911,Brighton ,102
5912,West Chester ,131
5913,JAMAICA,113
5914,JERSEY CITY ,117
5915,Clearwater ,118
5916,Arlington,103
5917,Perrysburg,131
5918,Lyndhurst,117
5919,Palm Bay,118
5920,WEST WINDSOR,117
5921,Waterloo,139
5922,Jarrell,107
5923,Grand Junction,132
5924,Riverview,118
5925,Silver City,143
5926,Jersey city,117
5927,Homestead,118
5928,Bourbonnais,115
5929,South Portland ,147
5930,Tucker,101
5931,CAMBRIDGE ,103
5932,Bowling Green ,131
5933,North Attleborough,103
5934,SHREWSBURY,103
5935,MINDEN,140
5936,Fords,117
5937,Ripley,105
5938,DAYTON,131
5939,ithaca,113
5940,Scottdale,101
5941,CARLINVILLE,115
5942,Trinity,118
5943,Surfside,118
5944,EAST HARTFORD,109
5945,Southgate,102
5946,Maurice,133
5947,Texas,107
5948,Arlington Heights ,115
5949,Washington,101
5950,West Springfield,103
5951,AVENEL,117
5952,CONCORD,125
5953,Oak Brook ,115
5954,Burlington,120
5955,Urbana,110
5956,KETTERING,131
5957,houston,107
5958,Rockwall,107
5959,LITTLETON,103
5960,Winnemucca,140
5961,BURR RIDGE,115
5962,Willcox,121
5963,ROSEVILLE,104
5964,MEDINA,131
5965,Fairfield,106
5966,HILLSBORO,130
5967,Comstock Park,102
5968,Great Neck,113
5969, Lakeville,104
5970,CLAREMONT,106
5971,La Vista,127
5972,Luling,107
5973,Ipswich,103
5974,East Norriton,119
5975,UPTON,103
5976,WOODSTOCK,101
5977,DETROIT ,102
5978,Glens Falls,113
5979,Foster city,106
5980,CARSON CITY ,140
5981,SAN FRANICSCO,106
5982,DUBLIN,106
5983,Pomona,106
5984,Cambridge,127
5985,WEST CHESTER,131
5986,PEORIA,121
5987,West Hills,106
5988,Mendota Heights,104
5989,REDWOOD SHORES,106
5990,Ft. Stewart,101
5991,Nolensville,105
5992,Carteret ,117
5993,Oxford,102
5994,Piscataway ,117
5995,RICHMOND ,108
5996,KENDALL PARK ,117
5997,PORT  WASHINGTON,113
5998,Morton Grove,115
5999,HARRISBURG,120
6000,ST. PETERSBURG,118
6001,WARSAW,135
6002,Brambleton,108
6003,Newport,130
6004,McKinney ,107
6005,Appleton,139
6006,Portland ,130
6007,West Windsor,117
6008,MORRISVILLE,119
6009,Key Biscane,118
6010,OKLAHOMA CITY,112
6011,Mercerville,117
6012,North ¿Reading,103
6013,Quincy ,114
6014,Holyoke,103
6015,Sioux Falls,145
6016,West Chester ,119
6017,Elizabethtown,116
6018,Lacey,114
6019,LITTLE ROCK ,142
6020,KANSAS CITY,128
6021,Kennett Square ,119
6022,FOREST CITY,129
6023,Woodbury,113
6024,Elmira Heights,113
6025,Portland,107
6026,Bellingham,114
6027,Bellingham ,114
6028,BLUE ISLAND,115
6029,Point Comfort,107
6030,Berlin,109
6031,MERCERVILLE,117
6032,St Cloud,118
6033,YORKTOWN,108
6034,Laveen,121
6035,Warrenville,115
6036,Greene,113
6037,Cumberland,136
6038,MOON TWP.,119
6039,Cedar Falls,129
6040,HARRISBURG,119
6041,Newtown Square ,119
6042,San Marino,106
6043,Findlay,131
6044,Century City,106
6045,Torrance ,106
6046,Frisco ,107
6047,Palatine,115
6048,Cleveland ,107
6049,Marlborough ,103
6050,Langeloth,119
6051,Yankton,145
6052,Defiance ,131
6053,charlestown,103
6054,Lancaster,119
6055,Sellersvile,119
6056, Durham,120
6057,BENTON HARBOR,102
6058,Hudson,125
6059,Libertyville,115
6060,Ashland,124
6061,NY,113
6062,Lorman,144
6063,Mount Dora,118
6064,Loveland,131
6065,San Mateo ,106
6066,MAPLEWOOD,104
6067,Yonkers,113
6068,Defiance,131
6069, Woonsocket,136
6070,Yuma,121
6071,west hollywood,106
6072,MONTEBELLO,106
6073,Bainbridge,131
6074,Cooperstown,113
6075,WOODBRIDGE ,117
6076,Sugar Hill,101
6077,Farmers Branch ,107
6078,Hatfield,119
6079,ATLANTA ,101
6080,Norfolk City,108
6081,Manchester ,125
6082,FT. LAUDERDALE,118
6083,WESTON ,118
6084,TEMECULA,106
6085,Weldon Springs,111
6086,Kansas City ,111
6087,Rocky Mount,120
6088,LEWISVILLE,107
6089,NOV,102
6090,Virtual Location - Florida,118
6091,Romeo,102
6092,SUWANEE,101
6093,Rolla,111
6094,Winchester,108
6095,Hays,128
6096,"Bellevue,",114
6097,AMELIA,131
6098,FINDLAY,131
6099,Jamaica,113
6100,HORSHAM,119
6101,HOLTSVILLE,113
6102,City of industry ,106
6103,Spokane Valley,114
6104,Saint George,122
6105,Reading,119
6106,Redwood Road,106
6107,Carmichaels,119
6108,Milan,115
6109, Overland Park,128
6110,Dundee,130
6111,OAK PARK HEIGHTS,104
6112,South Orange,117
6113,Pleasant Hill,106
6114,Hagerstown,110
6115,"Seattle,",114
6116,Ladson,134
6117,Urbandale,129
6118,TUKWILA,114
6119,MODESTO,106
6120,Virtual Location-Pennsylvania,119
6121,TaMPA,118
6122,WEBSTER,113
6123,Rockland,103
6124,Hopkins,134
6125,Perth Amboy,117
6126,Plymouth,139
6127,Cochranville ,119
6128,ROSWELL,101
6129, WEST CHESTER,119
6130,Orangeburg,113
6131,Pearl River ,113
6132,Lawrence TWP,117
6133,LOUISVILLE ,116
6134,Iving,107
6135,ELMENDORF,107
6136,LEHIGH ACRES,118
6137,SAYREVILLE,117
6138,WILLIAMSVILLE,113
6139, BRIDGMAN,102
6140,Marysville,102
6141, Bakersfield,106
6142,JACKSON,144
6143,Cedar Park ,107
6144,PEARLAND,107
6145,"Waltham,",103
6146,ELLICOTT CITY,110
6147,Oakbrook Terrace,115
6148,Norwalk,106
6149,Burtonsville,110
6150,San Fernando,106
6151,HAGERSTOWN,110
6152,Warrenville ,115
6153,Denton,107
6154,Las Vegas ,140
6155,Gaston,134
6156,Georgetown  ,107
6157,Warr Acres,112
6158,Montebello,106
6159,Youngstown,131
6160,SPARKS,140
6161,Raynham,103
6162,Lancaster ,119
6163,Pfluggerville,107
6164,AGAWAM,103
6165,Middletown ,119
6166,Aliso Veijo,106
6167,Glen Burnie,110
6168,Glendale Heights,115
6169,Montvale,117
6170,Maryville,111
6171,ALAMEDA,106
6172,Mayodan,120
6173,Solano Beach,106
6174,Bothell ,114
6175,Issaquah ,114
6176,Gwynn Oak,110
6177,Cupertino ,106
6178,Conway,134
6179, Johnston,129
6180,ELKHORN,127
6181,Westminster,132
6182,"Middletown Township,",117
6183,Metairie,133
6184,Mentor,131
6185, IRVING,107
6186,BENSON,104
6187,PLANO ,107
6188,Wheaton,123
6189,JASPER,135
6190,Fuquay Varina,120
6191, Castle Pines,132
6192,Cerritos,106
6193,Forest City,129
6194, Fond Du Lac,139
6195,Willmington,137
6196,TX,107
6197,Castle Rock,132
6198,"131 Morristown Rd,",117
6199,Coming,101
6200,South Plainfield  ,117
6201,Lenoir,120
6202,Bettendorf,129
6203,Willow Grove,119
6204,Swanton,131
6205,Rosenberg,107
6206,CHELSEA,103
6207,INDIANOLA,119
6208,BROOKLYN ,113
6209,HARTLAND,139
6210,N Kansas City,111
6211,Hemet,106
6212,GREENVILLE,134
6213,Castro Valley,106
6214,Warminster,119
6215, Warsaw,135
6216,Windsor Mill ,110
6217,Kissimmee,118
6218,"Flower Mound,",107
6219,Kaukauna,139
6220,Spring House,119
6221,"East Brunswick,",117
6222,Canton ,103
6223,Durham ,120
6224,New Haven ,109
6225,BLAIR,134
6226,Laguna Beach,106
6227,"Sunnyvale,",106
6228,newyork,113
6229,NORTHFIELD,115
6230,PAINTED POST,113
6231,Nashua ,125
6232,Cordova,105
6233,Rollingwood,107
6234,Southfield ,102
6235,Canyon Country ,106
6236,Wylie,107
6237,Elmwood,117
6238,fort mill,134
6239,Briarcliff Manor,113
6240,Shelby Township,102
6241, Morrisville,120
6242,DeKalb,115
6243,Morgan Hill,106
6244,Taylor,107
6245,Hamilton,131
6246,Winter Springs,118
6247,,119
6248,"Arlington,",108
6249,Clay Center,128
6250,FREDERICK,110
6251,COLUMBUS ,131
6252,New Jersey,117
6253,Fort Mills,134
6254,West Caldwell,117
6255,BROOKLYN CENTER,104
6256,LIVONIA,102
6257,Brenham,107
6258,OLEAN,113
6259,MOUNT LAUREL,117
6260,East Rutherford,117
6261,Lake Saint Louis,111
6262,Cudahy,139
6263,New Hyde Park,113
6264,Florence ,116
6265,Dothan,124
6266,Carmel ,135
6267,NEWTOWN,119
6268,Shelton,109
6269,Ada,102
6270,Southaven,144
6271,Decorah,129
6272,BLUE BELL,119
6273,Pasandena,106
6274,Dunlop,115
6275,STAMFORD ,109
6276,EI DORADO HILLS ,106
6277,MC LEAN,108
6278,Apopka,118
6279,Dayton,117
6280,North Kingstown,136
6281,West Chester,131
6282,APEX,120
6283,St Charles,111
6284,LATHAM,113
6285,CARMEL,135
6286,CLAYMONT,137
6287,Hayti,111
6288,Clinton,109
6289,Pleasanton  ,106
6290,Madison,117
6291, Herndon,108
6292,mountain View,106
6293,LEANDER,107
6294,ENOLA,119
6295,Peoria,107
6296,BROAD CHANNEL,113
6297,Belfast,147
6298,Parkersburg,146
6299,Richmond,116
6300,Hereford,107
6301,DALLAS ,107
6302,Franklin,131
6303,Monroeville,119
6304,"Southfield,",102
6305,LAKE MARY,118
6306,Vallejo,106
6307,Middletown,119
6308,Hillsboro ,130
6309,Loudoun,108
6310, San Diego,106
6311,BUFFALO ,113
6312,Goshen,131
6313,San Luis Obispo,106
6314,JEFFERSON CITY,111
6315,Long Island,113
6316,Overland Park ,128
6317,HENDERSON ,140
6318,ALLENDALE,117
6319, Morrisville ,120
6320,Plainfield,109
6321,Lexington,134
6322,Manchester,111
6323,Claremont,106
6324,Wilberforce,131
6325,Sterling Heights,102
6326,Sacramento ,106
6327,Corvallis ,130
6328,Huntsville,124
6329,Hoffman Estates ,115
6330,Randolph,103
6331,Burr Ridge,115
6332,CHARLESTOWN,103
6333,GREENWICH,109
6334,Wall Township,117
6335,China,106
6336,Valley View,131
6337,Lafayette ,135
6338,Deland,118
6339, Jersey City,117
6340,Woodlawn,110
6341,OLYMPIA,114
6342,Eagan ,104
6343,Marysville,131
6344,HAUPPAUGE,113
6345,Malvern,103
6346,Flanders,117
6347,NORTHWEST ATLANTA,101
6348,Northford,109
6349,Carrizo Springs,107
6350, Norfolk ,108
6351,Grove City,119
6352,Burlington,117
6353,South Abington Township,119
6354,Victoria ,104
6355,New Rochelle,113
6356,Clemson ,134
6357,NORMAL ,115
6358,FOXBOROUGH,103
6359,WESTLAND,102
6360,HACKENSACK,117
6361,WATERTOWN,103
6362,Santa Rosa,106
6363,Allen Park ,102
6364,Forth Worth,107
6365,Byron Center,102
6366,Concord,125
6367,Williamsville ,113
6368,Neenah,139
6369,Columbus ,101
6370,Newark ,117
6371,Manchester,105
6372,Groton City,109
6373,WEST PALM BEACH,118
6374,Channelview,107
6375,West Point,101
6376,Saint Johns,118
6377,Turlock,106
6378,Amarillo,107
6379,Brownfield,107
6380,Wheaton,104
6381,BUENA PARK,106
6382,Marina del Ray,106
6383,Clarksville ,105
6384,Windsor Locks,109
6385,Carson City,140
6386,MENLO PARK ,106
6387,City of Industry ,106
6388,Franklin Lakes ,117
6389,Wilmington ,137
6390,Mount Horeb,139
6391,New London,109
6392,STONEHAM,103
6393,Jacksonville ,118
6394,Glendale,139
6395,Maryland Heights ,111
6396,Spencer,135
6397,Grafton,139
6398,AGOURA HILLS,106
6399,MOSSVILLE,115
6400,Auburn,102
6401,Pleasonton,106
6402,Dix Hills,113
6403,MARLBOROUGH,103
6404,Sunnvale,106
6405,"O'Fallon,",111
6406,Brentwood ,105
6407,Winter Garden,118
6408,Clinton,129
6409,Tega Cay,134
6410,Clearwater,118
6411,Dover,103
6412,NEWBURY PARK,106
6413,Mountainview,106
6414,ANNAPOLIS JUNCTION,110
6415,Rosedale,113
6416, Jefferson City,111
6417,Pueblo,132
6418,Ridgefield Park,117
6419,Heathrow,118
6420,Carlstadt,117
6421,MECHANICSBURG,119
6422,Dearborn Heights,102
6423,WEBSTER,107
6424,Jeannette,119
6425,BROOKLYN PARK,104
6426,Elyria,131
6427,South Dublin,131
6428,SOUTH RIVER,117
6429,Casper,150
6430,Rochester Hills ,102
6431,Nevada,111
6432,Corapolis,119
6433, NEW YORK,113
6434,HICKORY,120
6435,Canton ,102
6436,FLANDERS,117
6437,Cerritos ,106
6438,HARRISON,117
6439,Spicewood,107
6440,Brookings,145
6441,Philadlephia,119
6442,EAST NORRITON,119
6443,Smithtown,113
6444,HAVRE DE GRACE,110
6445,Gahanna,131
6446,Wichita Falls,107
6447,boston,103
6448,Uniontown,131
6449,Snellville,101
6450,BROOMFIELD,132
6451,Mountain Home,126
6452,MOON TOWNSHIP,119
6453,WAYNE,119
6454,Stoneham,103
6455,STATESVILLE,120
6456,North Arlington,117
6457,Bee Cave,107
6458,Campbellsville,116
6459,Presque Isle,147
6460,Tullahoma,105
6461,"Dallas,",107
6462,Avone,131
6463,Westfield Center,131
6464,Flora,115
6465,Robbinsville,117
6466,BRAWLEY,106
6467,San Antonio ,107
6468,AUBREY,107
6469,BOSTON ,103
6470,New Boston,125
6471,Ft. Lauderdale,118
6472, Marietta,101
6473,North Canton,131
6474,Webberville,102
6475,Bethesdsa,110
6476,Flagstaff,121
6477,BELLEVUE ,114
6478,Webster,107
6479,RIVERWOODS,115
6480,Costa Mesa ,106
6481,Loganville,101
6482,Prinevile,130
6483,Stratford,109
6484,Aurora ,115
6485,Greenville,137
6486,Hutchinson,128
6487,Export,119
6488,Mableton,101
6489,Mundelein ,115
6490,MT LAUREL TOWNSHIP,117
6491,WALKER,102
6492,BLOOMINGTON ,115
6493,Wharton,117
6494,Hollister,106
6495,BINGHAM FARMS,102
6496,Kennewick,114
6497,Norcross ,101
6498,Cary ,120
6499,CONSHOHOCKEN,119
6500,Chambersburg,119
6501,St.Louis,111
6502,Pittsurgh,119
6503,Pine Bluff,142
6504,MEDFORD,103
6505,Centerreach,113
6506,BRIDGEWATER ,117
6507,Sausalito,106
6508,Waller ,107
6509,Bridgeport,109
6510,Olivehurst,106
6511,ROSEDALE,113
6512,Grand Prairie,107
6513,Feasterville-Trevose,119
6514,CUPERTINO ,106
6515,Tinton Falls,117
6516,Amherst,103
6517, Smithfield,136
6518,WOODCLIFF LAKE,117
6519,Harrison,142
6520,Northglenn,132
6521,El¿Segundo,106
6522, Dover ,125
6523,EAST BRUNSWICK,117
6524,PRINCETON ,117
6525,AKRON,131
6526,Williamsport,135
6527,North Brunswick Township,117
6528,SKILLMAN,117
6529,Justice,115
6530,Clarks Summit,119
6531,RANDOLPH,117
6532,Hamtramck,102
6533,FEASTERVILLE-TREVOSE,119
6534,WILMINGTON,131
6535,Ruston,133
6536,AURORA,115
6537,BALDWIN ,113
6538,Freeport,115
6539,Princeton Junction,117
6540,Middletown,109
6541,Newington,125
6542,Lake Forest ,115
6543,NEWHALL,106
6544,Newport,105
6545,Montgomery ,124
6546,WOLVERINE LAKE,102
6547,Blairsville,101
6548,Painted Post,113
6549,PORT ARTHUR,107
6550,Moses Lake,114
6551,Paris,115
6552, Kirkland,114
6553,Southaven ,144
6554,Albany,101
6555,MCKINNEY ,107
6556,Ballwin,111
6557,Brighton,102
6558,Stockton,106
6559,Coronado,106
6560,Suite 239,113
6561,Coconut Grove,118
6562,Jonesboro,142
6563,Plummer,126
6564,FAIRLAWN,131
6565,Gastonia,120
6566, COLUMBUS,135
6567,McLeansville,120
6568,BLAINE,104
6569,BENNINGTON,148
6570,Flower Mound ,107
6571,Bryn Mawr,119
6572,BOISE,126
6573,Campbell ,106
6574,TIBURON,106
6575,Lake Mary ,118
6576,Potomac,110
6577,Woods Hole,103
6578,SAN RAFAEL,106
6579,Allegan,102
6580,normal,115
6581,Dublin ,106
6582,"Camden,",117
6583,"Plano,",107
6584,Safety Harbor,118
6585,Hopkinsville,116
6586,Colombia,110
6587,PARISPPANY,117
6588,ACTON,103
6589,Ewing Township,117
6590,SOUTHFIELD,102
6591,LINCOLNSHIRE,115
